village,district,state,N,P,K,pH,OC,B,Fe,Zn,S,Temperature,Humidity,Rainfall_monthly,cycle,feature_id,district_code,state_code
Bhainsa,Raipur,Chhattisgarh,125.44,8.96,128.56,7.0,0.39,1.0,20.19,0.71,17.5,27.0,72,130,2025-26,22_387_shc_2025-26.1397,387,22
Bhainsa,Raipur,Chhattisgarh,137.98,10.75,299.04,6.9,0.31,1.0,16.97,0.69,16.25,27.0,72,130,2025-26,22_387_shc_2025-26.1399,387,22
Bhainsa,Raipur,Chhattisgarh,150.53,16.12,339.36,7.1,0.23,1.0,14.02,0.89,12.5,27.0,72,130,2025-26,22_387_shc_2025-26.1407,387,22
Bhainsa,Raipur,Chhattisgarh,150.52,21.56,231.84,7.4,0.24,1.0,25.02,0.95,17.5,27.0,72,130,2025-26,22_387_shc_2025-26.1416,387,22
Bhainsa,Raipur,Chhattisgarh,163.07,15.23,371.84,7.2,0.26,1.0,20.22,0.91,12.5,27.0,72,130,2025-26,22_387_shc_2025-26.1422,387,22
Bhainsa,Raipur,Chhattisgarh,238.36,13.44,201.6,6.6,0.36,1.0,20.26,0.99,26.25,27.0,72,130,2025-26,22_387_shc_2025-26.1424,387,22
Bhainsa,Raipur,Chhattisgarh,200.7,17.92,396.48,7.1,0.24,1.0,23.27,0.93,21.25,27.0,72,130,2025-26,22_387_shc_2025-26.1428,387,22
Bhainsa,Raipur,Chhattisgarh,175.61,10.75,234.08,6.6,0.22,1.0,9.19,0.82,12.5,27.0,72,130,2025-26,22_387_shc_2025-26.2619,387,22
Bhainsa,Raipur,Chhattisgarh,225.79,8.96,352.8,6.4,0.5,1.0,16.19,0.84,16.25,27.0,72,130,2025-26,22_387_shc_2025-26.2620,387,22
Bhainsa,Raipur,Chhattisgarh,163.07,4.48,210.56,6.9,0.39,1.0,14.93,0.7,26.25,27.0,72,130,2025-26,22_387_shc_2025-26.3109,387,22
Bhainsa,Raipur,Chhattisgarh,175.62,26.56,219.52,7.3,0.26,1.0,12.63,0.69,21.25,27.0,72,130,2025-26,22_387_shc_2025-26.3112,387,22
Bhainsa,Raipur,Chhattisgarh,125.44,17.92,417.76,7.2,0.24,1.0,12.61,0.81,20.0,27.0,72,130,2025-26,22_387_shc_2025-26.3113,387,22
Bhainsa,Raipur,Chhattisgarh,125.44,15.23,62.7,6.9,0.3,1.0,20.13,0.81,13.75,27.0,72,130,2025-26,22_387_shc_2025-26.3114,387,22
Bhainsa,Raipur,Chhattisgarh,163.07,11.65,141.12,7.3,0.29,1.0,10.11,0.79,16.25,27.0,72,130,2025-26,22_387_shc_2025-26.3116,387,22
Hatband,Raipur,Chhattisgarh,250.88,21.5,166.28,7.1,0.56,1.23,12.84,0.96,33.75,27.0,72,130,2025-26,22_387_shc_2025-26.4535,387,22
Kendri,Raipur,Chhattisgarh,163.07,16.12,159.04,6.6,0.65,1.0,20.11,0.82,26.25,27.0,72,130,2025-26,22_387_shc_2025-26.544,387,22
Konari,Raipur,Chhattisgarh,163.07,19.71,218.62,6.8,0.62,1.34,10.94,1.22,27.5,27.0,72,130,2025-26,22_387_shc_2025-26.1357,387,22
Konari,Raipur,Chhattisgarh,250.88,18.82,218.2,6.9,0.59,1.36,11.84,0.62,31.25,27.0,72,130,2025-26,22_387_shc_2025-26.1363,387,22
Konari,Raipur,Chhattisgarh,263.42,16.13,184.26,6.1,0.68,1.34,10.52,0.9,23.75,27.0,72,130,2025-26,22_387_shc_2025-26.1366,387,22
Konari,Raipur,Chhattisgarh,225.79,13.44,216.22,7.0,0.54,1.21,12.42,0.84,28.75,27.0,72,130,2025-26,22_387_shc_2025-26.3105,387,22
Nimora-2 (Nimora),Raipur,Chhattisgarh,175.61,10.75,105.28,7.2,0.37,1.0,14.21,0.71,28.75,27.0,72,130,2025-26,22_387_shc_2025-26.1547,387,22
Nimora-2 (Nimora),Raipur,Chhattisgarh,163.07,8.06,114.24,7.3,0.3,1.0,11.11,0.7,25.0,27.0,72,130,2025-26,22_387_shc_2025-26.1548,387,22
Nimora-2 (Nimora),Raipur,Chhattisgarh,163.07,4.46,101.92,7.0,0.34,1.0,11.22,0.88,15.0,27.0,72,130,2025-26,22_387_shc_2025-26.1576,387,22
Nimora-2 (Nimora),Raipur,Chhattisgarh,175.61,9.85,88.48,6.7,0.33,2.0,16.32,0.81,13.75,27.0,72,130,2025-26,22_387_shc_2025-26.1578,387,22
Nimora-2 (Nimora),Raipur,Chhattisgarh,250.88,9.85,87.36,6.4,0.3,1.0,13.54,0.74,15.0,27.0,72,130,2025-26,22_387_shc_2025-26.3696,387,22
Reewa,Raipur,Chhattisgarh,163.07,11.65,96.32,6.6,0.36,1.0,16.12,0.86,18.75,27.0,72,130,2025-26,22_387_shc_2025-26.1275,387,22
Reewa,Raipur,Chhattisgarh,163.07,8.06,133.28,6.9,0.22,1.0,11.26,0.84,17.5,27.0,72,130,2025-26,22_387_shc_2025-26.1633,387,22
Reewa,Raipur,Chhattisgarh,225.79,14.37,134.4,7.3,0.42,1.0,17.26,0.65,31.25,27.0,72,130,2025-26,22_387_shc_2025-26.2835,387,22
Reewa,Raipur,Chhattisgarh,125.44,10.45,64.96,6.2,0.28,1.0,14.11,0.85,20.0,27.0,72,130,2025-26,22_387_shc_2025-26.3386,387,22
Seoni-2 (Seoni),Raipur,Chhattisgarh,150.52,17.92,288.72,6.1,0.45,2.0,13.34,0.72,17.5,27.0,72,130,2025-26,22_387_shc_2025-26.3376,387,22
Seoni-2 (Seoni),Raipur,Chhattisgarh,175.61,11.65,182.56,7.1,0.31,2.0,9.89,0.86,22.5,27.0,72,130,2025-26,22_387_shc_2025-26.3377,387,22
Seoni-2 (Seoni),Raipur,Chhattisgarh,112.89,10.75,259.84,7.4,0.42,2.0,16.22,0.8,16.25,27.0,72,130,2025-26,22_387_shc_2025-26.3395,387,22
Seoni-2 (Seoni),Raipur,Chhattisgarh,163.07,12.54,343.84,6.9,0.36,2.0,19.26,0.56,15.0,27.0,72,130,2025-26,22_387_shc_2025-26.3397,387,22
Seoni-2 (Seoni),Raipur,Chhattisgarh,100.35,4.48,260.96,6.9,0.67,1.0,26.14,0.84,15.0,27.0,72,130,2025-26,22_387_shc_2025-26.3399,387,22
Tekari-1 (Tekari),Raipur,Chhattisgarh,112.89,5.37,154.56,6.6,0.35,3.0,16.31,0.96,25.0,27.0,72,130,2025-26,22_387_shc_2025-26.3755,387,22
Anko,Rajnandgaon,Chhattisgarh,163.0,10.11,81.76,7.6,0.66,1.07,36.04,0.39,10.05,27.0,72,130,2025-26,22_388_shc_2025-26.62,388,22
Anko,Rajnandgaon,Chhattisgarh,238.0,10.17,50.4,7.2,0.59,0.31,46.4,0.25,4.87,27.0,72,130,2025-26,22_388_shc_2025-26.90,388,22
Anko,Rajnandgaon,Chhattisgarh,263.0,11.22,91.84,7.1,0.41,0.9,41.1,0.3,6.3,27.0,72,130,2025-26,22_388_shc_2025-26.91,388,22
Anko,Rajnandgaon,Chhattisgarh,175.0,10.49,86.24,7.8,0.59,0.85,41.56,0.3,4.92,27.0,72,130,2025-26,22_388_shc_2025-26.108,388,22
Anko,Rajnandgaon,Chhattisgarh,125.0,8.52,73.92,7.4,0.49,0.81,31.68,0.19,11.14,27.0,72,130,2025-26,22_388_shc_2025-26.3212,388,22
Ari,Rajnandgaon,Chhattisgarh,175.0,8.3,184.8,7.3,0.78,3.89,11.72,0.6,8.28,27.0,72,130,2025-26,22_388_shc_2025-26.117,388,22
Ari,Rajnandgaon,Chhattisgarh,150.0,8.5,196.0,7.2,0.85,3.44,10.34,1.08,12.85,27.0,72,130,2025-26,22_388_shc_2025-26.118,388,22
Ari,Rajnandgaon,Chhattisgarh,188.0,8.2,217.6,7.4,0.74,2.24,13.08,0.27,15.84,27.0,72,130,2025-26,22_388_shc_2025-26.1507,388,22
Ari,Rajnandgaon,Chhattisgarh,163.0,5.19,259.1,7.4,1.5,2.44,10.58,0.92,8.28,27.0,72,130,2025-26,22_388_shc_2025-26.2950,388,22
Ari,Rajnandgaon,Chhattisgarh,125.0,4.67,144.7,7.1,1.6,1.84,17.61,0.77,1.23,27.0,72,130,2025-26,22_388_shc_2025-26.47,388,22
Ari,Rajnandgaon,Chhattisgarh,263.0,4.23,125.1,6.7,1.08,1.92,17.49,0.79,3.8,27.0,72,130,2025-26,22_388_shc_2025-26.48,388,22
Ari,Rajnandgaon,Chhattisgarh,213.0,3.25,187.2,7.0,0.5,2.55,21.9,0.51,1.54,27.0,72,130,2025-26,22_388_shc_2025-26.49,388,22
Ari,Rajnandgaon,Chhattisgarh,225.0,3.63,181.1,7.0,0.5,2.11,15.55,0.35,8.7,27.0,72,130,2025-26,22_388_shc_2025-26.2874,388,22
Ari,Rajnandgaon,Chhattisgarh,125.0,3.99,158.4,7.0,0.53,2.51,11.95,0.48,7.0,27.0,72,130,2025-26,22_388_shc_2025-26.2875,388,22
Ari,Rajnandgaon,Chhattisgarh,175.0,3.67,189.2,7.1,0.53,1.09,16.93,0.56,4.14,27.0,72,130,2025-26,22_388_shc_2025-26.2910,388,22
Ari,Rajnandgaon,Chhattisgarh,188.0,3.27,197.1,7.3,0.6,1.06,11.43,0.43,7.62,27.0,72,130,2025-26,22_388_shc_2025-26.2911,388,22
Ari,Rajnandgaon,Chhattisgarh,150.0,13.34,131.0,7.0,2.03,1.83,19.85,0.66,2.61,27.0,72,130,2025-26,22_388_shc_2025-26.2915,388,22
Ari,Rajnandgaon,Chhattisgarh,238.0,3.18,127.2,6.8,0.35,1.2,20.7,0.88,1.93,27.0,72,130,2025-26,22_388_shc_2025-26.2935,388,22
Ari,Rajnandgaon,Chhattisgarh,200.0,5.47,182.7,6.9,0.41,2.21,21.4,0.55,3.22,27.0,72,130,2025-26,22_388_shc_2025-26.2936,388,22
Ari,Rajnandgaon,Chhattisgarh,150.0,4.18,183.0,7.5,0.8,2.2,11.09,0.4,2.35,27.0,72,130,2025-26,22_388_shc_2025-26.2937,388,22
Ari,Rajnandgaon,Chhattisgarh,213.0,2.8,247.2,6.9,1.03,1.88,17.44,0.47,23.07,27.0,72,130,2025-26,22_388_shc_2025-26.2938,388,22
Ari,Rajnandgaon,Chhattisgarh,125.0,3.95,214.4,6.9,0.85,2.22,12.81,0.52,10.66,27.0,72,130,2025-26,22_388_shc_2025-26.2944,388,22
Ari,Rajnandgaon,Chhattisgarh,113.0,5.98,114.8,7.1,0.78,1.65,17.1,0.78,10.47,27.0,72,130,2025-26,22_388_shc_2025-26.2945,388,22
Ari,Rajnandgaon,Chhattisgarh,100.0,3.17,269.8,6.8,0.94,1.75,17.1,0.67,10.1,27.0,72,130,2025-26,22_388_shc_2025-26.2946,388,22
Bhondiya,Rajnandgaon,Chhattisgarh,163.0,8.93,125.5,6.7,0.03,4.32,7.3,0.27,7.02,27.0,72,130,2025-26,22_388_shc_2025-26.308,388,22
Bhondiya,Rajnandgaon,Chhattisgarh,238.0,5.51,139.3,7.1,0.24,4.35,8.81,0.23,23.12,27.0,72,130,2025-26,22_388_shc_2025-26.310,388,22
Dhamansara,Rajnandgaon,Chhattisgarh,175.0,7.04,90.72,6.2,0.8,1.66,10.2,0.62,5.23,27.0,72,130,2025-26,22_388_shc_2025-26.1903,388,22
Dhamansara,Rajnandgaon,Chhattisgarh,150.0,8.74,239.6,6.9,0.72,0.78,7.55,0.11,6.02,27.0,72,130,2025-26,22_388_shc_2025-26.2358,388,22
Dhamansara,Rajnandgaon,Chhattisgarh,213.0,10.62,229.6,6.3,0.33,1.61,8.53,0.22,5.62,27.0,72,130,2025-26,22_388_shc_2025-26.2360,388,22
Dhamansara,Rajnandgaon,Chhattisgarh,225.0,10.61,272.1,6.7,0.24,1.41,7.41,0.31,7.18,27.0,72,130,2025-26,22_388_shc_2025-26.2362,388,22
Dhamansara,Rajnandgaon,Chhattisgarh,163.0,10.01,234.0,7.1,1.0,0.84,12.43,0.71,5.76,27.0,72,130,2025-26,22_388_shc_2025-26.2363,388,22
Dhamansara,Rajnandgaon,Chhattisgarh,188.0,10.06,157.9,6.8,0.86,0.35,6.71,0.36,5.71,27.0,72,130,2025-26,22_388_shc_2025-26.2364,388,22
Dhamansara,Rajnandgaon,Chhattisgarh,200.0,10.06,169.1,6.5,0.87,1.14,8.8,0.59,5.82,27.0,72,130,2025-26,22_388_shc_2025-26.2365,388,22
Dumardeeh Khurd,Rajnandgaon,Chhattisgarh,263.0,4.99,157.9,6.9,0.54,0.85,27.6,0.76,8.84,27.0,72,130,2025-26,22_388_shc_2025-26.1991,388,22
Dumardeeh Khurd,Rajnandgaon,Chhattisgarh,200.0,8.9,106.4,7.4,0.26,0.48,28.96,0.46,10.1,27.0,72,130,2025-26,22_388_shc_2025-26.336,388,22
Dumardeeh Khurd,Rajnandgaon,Chhattisgarh,125.0,16.12,75.04,6.9,0.22,0.79,21.08,0.46,9.21,27.0,72,130,2025-26,22_388_shc_2025-26.340,388,22
Dumardeeh Khurd,Rajnandgaon,Chhattisgarh,225.0,4.72,117.6,7.2,0.61,2.39,22.34,0.46,8.42,27.0,72,130,2025-26,22_388_shc_2025-26.575,388,22
Dumardeeh Khurd,Rajnandgaon,Chhattisgarh,150.0,12.67,135.52,7.2,0.22,0.44,24.98,0.44,8.84,27.0,72,130,2025-26,22_388_shc_2025-26.583,388,22
Dumardeeh Khurd,Rajnandgaon,Chhattisgarh,150.0,10.51,226.2,6.8,0.64,0.29,14.64,0.5,8.82,27.0,72,130,2025-26,22_388_shc_2025-26.589,388,22
Dumardeeh Khurd,Rajnandgaon,Chhattisgarh,175.0,9.26,82.88,7.1,0.42,0.72,13.64,0.46,9.77,27.0,72,130,2025-26,22_388_shc_2025-26.592,388,22
Dumardeeh Khurd,Rajnandgaon,Chhattisgarh,138.0,10.76,1577.9,7.1,0.07,0.65,17.45,0.47,9.01,27.0,72,130,2025-26,22_388_shc_2025-26.594,388,22
Dumardeeh Khurd,Rajnandgaon,Chhattisgarh,188.0,7.01,188.1,7.1,0.16,1.09,21.62,0.49,87.3,27.0,72,130,2025-26,22_388_shc_2025-26.596,388,22
Dumardeeh Khurd,Rajnandgaon,Chhattisgarh,175.0,16.24,81.76,6.7,0.49,2.56,22.16,0.76,11.62,27.0,72,130,2025-26,22_388_shc_2025-26.1996,388,22
Godalwahi,Rajnandgaon,Chhattisgarh,212.0,3.93,115.3,6.7,0.26,1.01,67.6,0.57,23.57,27.0,72,130,2025-26,22_388_shc_2025-26.16,388,22
Godalwahi,Rajnandgaon,Chhattisgarh,125.0,3.1,143.3,6.8,0.53,1.06,64.96,0.75,7.95,27.0,72,130,2025-26,22_388_shc_2025-26.21,388,22
Godalwahi,Rajnandgaon,Chhattisgarh,250.0,5.53,88.4,6.9,0.5,1.2,62.66,0.41,7.53,27.0,72,130,2025-26,22_388_shc_2025-26.25,388,22
Godalwahi,Rajnandgaon,Chhattisgarh,200.0,3.11,84.0,6.6,0.38,1.07,70.06,0.52,8.7,27.0,72,130,2025-26,22_388_shc_2025-26.27,388,22
Godalwahi,Rajnandgaon,Chhattisgarh,212.0,3.9,66.0,6.9,0.76,1.06,62.14,1.15,10.05,27.0,72,130,2025-26,22_388_shc_2025-26.29,388,22
Godalwahi,Rajnandgaon,Chhattisgarh,150.0,13.1,67.2,6.5,0.32,0.88,69.7,0.5,7.7,27.0,72,130,2025-26,22_388_shc_2025-26.33,388,22
Godalwahi,Rajnandgaon,Chhattisgarh,175.0,9.39,22.4,7.1,0.78,1.41,31.16,0.89,1.93,27.0,72,130,2025-26,22_388_shc_2025-26.816,388,22
Godalwahi,Rajnandgaon,Chhattisgarh,163.0,8.88,16.8,7.2,0.02,1.48,31.06,0.95,1.23,27.0,72,130,2025-26,22_388_shc_2025-26.817,388,22
Godalwahi,Rajnandgaon,Chhattisgarh,125.0,11.01,33.6,7.2,0.3,1.05,28.82,1.04,4.87,27.0,72,130,2025-26,22_388_shc_2025-26.818,388,22
Godalwahi,Rajnandgaon,Chhattisgarh,163.0,10.67,35.84,7.1,0.75,1.16,30.24,1.27,5.76,27.0,72,130,2025-26,22_388_shc_2025-26.822,388,22
Godalwahi,Rajnandgaon,Chhattisgarh,263.0,5.82,43.68,7.2,0.46,1.48,25.64,1.06,2.57,27.0,72,130,2025-26,22_388_shc_2025-26.829,388,22
Godalwahi,Rajnandgaon,Chhattisgarh,263.0,9.56,26.88,7.2,0.71,1.68,25.2,0.91,2.57,27.0,72,130,2025-26,22_388_shc_2025-26.850,388,22
Godalwahi,Rajnandgaon,Chhattisgarh,212.0,9.38,106.4,7.0,0.41,1.11,66.88,0.49,7.7,27.0,72,130,2025-26,22_388_shc_2025-26.2866,388,22
Godalwahi,Rajnandgaon,Chhattisgarh,150.0,4.61,82.8,6.8,0.35,1.08,57.9,2.19,11.87,27.0,72,130,2025-26,22_388_shc_2025-26.2867,388,22
Godalwahi,Rajnandgaon,Chhattisgarh,150.0,2.87,88.4,6.6,0.24,1.01,51.92,2.89,10.72,27.0,72,130,2025-26,22_388_shc_2025-26.2868,388,22
Godalwahi,Rajnandgaon,Chhattisgarh,175.0,3.87,71.68,6.7,0.53,0.95,47.68,0.45,7.08,27.0,72,130,2025-26,22_388_shc_2025-26.2886,388,22
Godalwahi,Rajnandgaon,Chhattisgarh,262.0,2.87,78.4,6.9,0.74,1.14,61.6,0.46,7.14,27.0,72,130,2025-26,22_388_shc_2025-26.2887,388,22
Godalwahi,Rajnandgaon,Chhattisgarh,262.0,3.16,101.9,6.7,0.74,1.15,63.9,0.49,8.34,27.0,72,130,2025-26,22_388_shc_2025-26.2891,388,22
Godalwahi,Rajnandgaon,Chhattisgarh,212.0,2.05,73.9,6.5,0.41,1.08,70.06,0.47,9.88,27.0,72,130,2025-26,22_388_shc_2025-26.2893,388,22
Godalwahi,Rajnandgaon,Chhattisgarh,250.0,13.71,200.4,6.6,0.29,0.9,71.12,0.48,9.52,27.0,72,130,2025-26,22_388_shc_2025-26.2907,388,22
Kirgi,Rajnandgaon,Chhattisgarh,125.0,9.64,54.88,7.5,0.22,1.1,7.41,0.56,9.82,27.0,72,130,2025-26,22_388_shc_2025-26.120,388,22
Kirgi,Rajnandgaon,Chhattisgarh,188.0,20.59,41.44,7.1,0.63,1.27,14.82,0.72,11.14,27.0,72,130,2025-26,22_388_shc_2025-26.125,388,22
Kirgi,Rajnandgaon,Chhattisgarh,125.0,11.91,40.32,6.8,0.4,1.25,5.55,0.53,15.31,27.0,72,130,2025-26,22_388_shc_2025-26.2967,388,22
Kirgi,Rajnandgaon,Chhattisgarh,213.0,16.11,48.16,7.1,0.98,1.12,15.8,0.33,10.22,27.0,72,130,2025-26,22_388_shc_2025-26.2972,388,22
Kirgi,Rajnandgaon,Chhattisgarh,175.0,15.39,140.0,7.5,0.68,1.16,6.83,0.63,8.34,27.0,72,130,2025-26,22_388_shc_2025-26.2994,388,22
Kirgi,Rajnandgaon,Chhattisgarh,150.0,7.49,44.8,6.6,0.99,0.98,7.72,0.49,7.81,27.0,72,130,2025-26,22_388_shc_2025-26.2995,388,22
Kirgi,Rajnandgaon,Chhattisgarh,150.0,9.39,61.6,7.1,0.64,1.03,9.17,0.23,10.05,27.0,72,130,2025-26,22_388_shc_2025-26.3002,388,22
Kirgi,Rajnandgaon,Chhattisgarh,225.0,5.59,76.16,7.1,0.54,1.33,8.51,0.32,13.63,27.0,72,130,2025-26,22_388_shc_2025-26.3006,388,22
Kirgi,Rajnandgaon,Chhattisgarh,175.0,3.96,41.44,7.1,0.51,1.26,5.36,0.44,22.09,27.0,72,130,2025-26,22_388_shc_2025-26.3007,388,22
Kirgi,Rajnandgaon,Chhattisgarh,188.0,1.95,73.92,7.1,0.04,1.51,11.67,0.39,14.81,27.0,72,130,2025-26,22_388_shc_2025-26.3008,388,22
Kirgi,Rajnandgaon,Chhattisgarh,238.0,9.49,53.76,7.1,0.57,1.16,15.8,0.57,11.67,27.0,72,130,2025-26,22_388_shc_2025-26.3013,388,22
Kirgi,Rajnandgaon,Chhattisgarh,100.0,9.49,45.92,7.5,0.43,1.25,6.63,0.57,9.12,27.0,72,130,2025-26,22_388_shc_2025-26.3025,388,22
Kirgi,Rajnandgaon,Chhattisgarh,225.0,10.79,52.64,6.7,0.63,1.35,5.95,0.41,18.73,27.0,72,130,2025-26,22_388_shc_2025-26.3043,388,22
Kirgi,Rajnandgaon,Chhattisgarh,175.0,9.06,39.2,7.1,0.64,1.48,10.88,0.22,11.95,27.0,72,130,2025-26,22_388_shc_2025-26.3044,388,22
Kirgi,Rajnandgaon,Chhattisgarh,175.0,14.64,54.0,7.1,1.15,1.41,20.14,0.69,13.3,27.0,72,130,2025-26,22_388_shc_2025-26.3045,388,22
Kirgi,Rajnandgaon,Chhattisgarh,188.0,8.47,45.92,7.1,0.75,1.63,17.38,0.61,14.37,27.0,72,130,2025-26,22_388_shc_2025-26.3046,388,22
Kirgi,Rajnandgaon,Chhattisgarh,125.0,7.14,49.28,6.8,1.29,1.16,5.36,0.86,19.15,27.0,72,130,2025-26,22_388_shc_2025-26.3051,388,22
Kirgi,Rajnandgaon,Chhattisgarh,150.0,15.21,94.08,7.2,0.92,1.63,6.36,0.51,9.21,27.0,72,130,2025-26,22_388_shc_2025-26.3052,388,22
Kirgi,Rajnandgaon,Chhattisgarh,125.0,13.7,123.2,7.2,1.15,0.85,7.92,0.52,11.06,27.0,72,130,2025-26,22_388_shc_2025-26.3053,388,22
Kirgi,Rajnandgaon,Chhattisgarh,213.0,17.89,47.0,6.7,0.46,1.39,17.97,0.57,12.01,27.0,72,130,2025-26,22_388_shc_2025-26.3054,388,22
Pathandodgi,Rajnandgaon,Chhattisgarh,263.0,10.84,187.0,7.8,0.74,1.12,36.58,0.66,11.95,27.0,72,130,2025-26,22_388_shc_2025-26.459,388,22
Pathandodgi,Rajnandgaon,Chhattisgarh,175.0,10.01,163.5,7.5,0.24,0.86,23.2,1.03,14.3,27.0,72,130,2025-26,22_388_shc_2025-26.460,388,22
Thakur Tola,Rajnandgaon,Chhattisgarh,100.0,7.94,54.88,7.3,1.21,2.18,18.8,0.64,7.58,27.0,72,130,2025-26,22_388_shc_2025-26.191,388,22
Thakur Tola,Rajnandgaon,Chhattisgarh,100.0,9.42,40.32,7.3,0.75,1.4,20.16,0.5,9.07,27.0,72,130,2025-26,22_388_shc_2025-26.4452,388,22
Andi,Sakti,Chhattisgarh,225.0,13.38,337.738,6.32,0.617,1.333,4.8,0.678,6.385,27.0,72,130,2024-25,22_762_shc_2024-25.741,762,22
Bhajpur,Sakti,Chhattisgarh,200.0,9.812,226.356,5.31,0.503,1.556,3.604,0.918,6.216,27.0,72,130,2024-25,22_762_shc_2024-25.993,762,22
Bhajpur,Sakti,Chhattisgarh,75.0,8.92,287.437,5.08,0.553,0.722,3.969,0.78,6.615,27.0,72,130,2024-25,22_762_shc_2024-25.3078,762,22
Deogaon,Sakti,Chhattisgarh,187.5,14.272,260.49,5.41,0.3,0.889,7.66,1.218,7.47,27.0,72,130,2024-25,22_762_shc_2024-25.1893,762,22
Deogaon,Sakti,Chhattisgarh,262.5,8.92,255.1,6.46,0.082,1.0,6.29,0.904,5.566,27.0,72,130,2024-25,22_762_shc_2024-25.1900,762,22
Deogaon,Sakti,Chhattisgarh,150.0,10.704,232.644,5.87,0.359,0.889,6.238,0.957,1.946,27.0,72,130,2024-25,22_762_shc_2024-25.3677,762,22
Deogaon,Sakti,Chhattisgarh,262.5,12.488,294.623,5.85,0.15,1.278,6.416,0.986,5.816,27.0,72,130,2024-25,22_762_shc_2024-25.3858,762,22
Deogaon,Sakti,Chhattisgarh,212.5,16.056,424.868,6.24,0.218,2.0,5.916,0.616,4.096,27.0,72,130,2024-25,22_762_shc_2024-25.3859,762,22
Deogaon,Sakti,Chhattisgarh,262.5,17.84,353.008,6.39,0.232,2.0,5.814,1.203,2.668,27.0,72,130,2024-25,22_762_shc_2024-25.3879,762,22
Deogaon,Sakti,Chhattisgarh,237.5,14.272,332.349,6.7,0.177,0.111,5.805,1.269,5.601,27.0,72,130,2024-25,22_762_shc_2024-25.3885,762,22
Deorimath,Sakti,Chhattisgarh,,,,6.78,,,,,,27.0,72,130,2024-25,22_762_shc_2024-25.3775,762,22
Deorimath,Sakti,Chhattisgarh,182.5,6.24,208.4,6.75,0.569,1.89,9.339,0.807,6.53,27.0,72,130,2024-25,22_762_shc_2024-25.3891,762,22
Dumarpara,Sakti,Chhattisgarh,100.0,11.596,255.1,6.31,0.369,1.056,3.34,0.479,7.455,27.0,72,130,2024-25,22_762_shc_2024-25.278,762,22
Dumarpara,Sakti,Chhattisgarh,187.5,8.92,202.104,6.1,0.585,1.278,3.819,0.923,8.023,27.0,72,130,2024-25,22_762_shc_2024-25.286,762,22
Dumarpara,Sakti,Chhattisgarh,212.5,8.028,153.599,6.14,0.6,0.778,5.17,0.117,3.026,27.0,72,130,2024-25,22_762_shc_2024-25.2108,762,22
Dumarpara,Sakti,Chhattisgarh,112.5,13.38,226.356,6.87,0.585,0.444,5.193,0.96,5.975,27.0,72,130,2024-25,22_762_shc_2024-25.2109,762,22
Dumarpara,Sakti,Chhattisgarh,137.5,15.164,154.497,6.27,0.508,0.722,3.221,0.559,5.371,27.0,72,130,2024-25,22_762_shc_2024-25.2113,762,22
Dumarpara,Sakti,Chhattisgarh,162.5,8.028,139.227,5.98,0.708,1.278,4.217,0.137,2.161,27.0,72,130,2024-25,22_762_shc_2024-25.2115,762,22
Dumarpara,Sakti,Chhattisgarh,125.0,11.596,199.409,6.37,0.292,0.722,4.516,0.586,9.196,27.0,72,130,2024-25,22_762_shc_2024-25.2120,762,22
Dumarpara,Sakti,Chhattisgarh,175.0,22.3,164.378,6.28,0.446,1.389,4.022,1.002,4.311,27.0,72,130,2024-25,22_762_shc_2024-25.2124,762,22
Dumarpara,Sakti,Chhattisgarh,212.5,16.948,162.581,6.88,0.662,0.889,7.146,0.317,6.318,27.0,72,130,2024-25,22_762_shc_2024-25.2129,762,22
Dumarpara,Sakti,Chhattisgarh,187.5,8.028,220.967,6.91,0.138,0.611,5.241,0.608,8.668,27.0,72,130,2024-25,22_762_shc_2024-25.2130,762,22
Gudaroo Kala,Sakti,Chhattisgarh,87.5,156.99,636.85,6.66,0.968,0.11,8.32,0.49,3.96,27.0,72,130,2024-25,22_762_shc_2024-25.2519,762,22
Jajang,Sakti,Chhattisgarh,150.0,8.92,17.067,6.72,0.178,0.383,4.632,0.501,2.765,27.0,72,130,2024-25,22_762_shc_2024-25.256,762,22
Jajang,Sakti,Chhattisgarh,175.0,48.168,22.456,5.98,0.324,0.45,4.651,0.448,6.958,27.0,72,130,2024-25,22_762_shc_2024-25.262,762,22
Jajang,Sakti,Chhattisgarh,137.5,17.84,34.133,6.81,0.081,1.628,7.46,1.771,7.168,27.0,72,130,2024-25,22_762_shc_2024-25.1795,762,22
Jajang,Sakti,Chhattisgarh,137.5,13.38,28.744,6.52,0.097,0.761,6.408,0.361,2.473,27.0,72,130,2024-25,22_762_shc_2024-25.1796,762,22
Jajang,Sakti,Chhattisgarh,225.0,31.22,9.881,6.8,0.032,0.744,4.499,0.583,5.192,27.0,72,130,2024-25,22_762_shc_2024-25.1803,762,22
Jajang,Sakti,Chhattisgarh,250.0,48.168,51.2,6.42,0.13,1.094,3.977,1.294,4.157,27.0,72,130,2024-25,22_762_shc_2024-25.1809,762,22
Jajang,Sakti,Chhattisgarh,200.0,22.3,16.288,6.17,0.227,0.733,4.8,0.257,6.948,27.0,72,130,2024-25,22_762_shc_2024-25.1812,762,22
Jajang,Sakti,Chhattisgarh,225.0,57.98,31.438,6.39,0.195,0.75,5.091,1.34,2.954,27.0,72,130,2024-25,22_762_shc_2024-25.1821,762,22
